                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260107"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                                     390                                     1640                  2.6161901072501799E+005                  4.0247814759820256E+004                 -2.8943616615991057E+000                  1.1154704831197311E+000                  3.3345963993104391E+001                 -3.4606017101176794E+000                  7.7942482043625653E-007                  9.9999806430205473E-001                  9.9998060102516551E-001                  9.9999990904750891E-001                  9.9999950930969228E-001                  9.0033460507409224E-001                  8.7443075231652015E-008                  9.7931088871860528E-001                  9.7833444471160902E-001                  5.1731936909045784E+000                 -7.8688291460172435E+000                  8.9642083269451245E-001                  5.1732166523896348E+000                 -3.4776969925795291E+000                  5.1731936899343065E+000                 -7.8688291460172435E+000                  2.2179690556495392E+033                  2.2179690556497306E+033                  2.2180082820408001E+033                  2.2180091881501070E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276765E+000                  1.1154423079889293E+000                  1.0422561901036353E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5746142036953834E+003                  9.1820985330721596E+004                  4.9629419488678064E+000                  4.4486357639570286E+000                 -1.7891285489260167E-001                  4.6079647532073532E+010                  1.0663509148465048E+001                  4.8433514198320591E+000                  2.9032741675512518E-002                  7.6773696172385728E+000                  7.9265423754655639E+000                  2.5220902359982500E+001                  2.5220902359982500E+001                  7.9265423754655639E+000                  7.6773696172385728E+000                  1.8029458672534828E+000                  4.9904376310777737E-001                  1.7984298350187487E+001                  0.0000000000000000E+000                  2.0438126954472640E-022                  3.8204250310183992E-002                  4.0072884079745635E-001                  5.5045616818060372E-004                  4.8444978294063555E-005                  1.4065487227822016E-005                  2.5919231731300111E-005                  2.0458494630947107E+005                                       15                                       19 
                                     395                                     1638                  2.6161901548437611E+005                  1.0840654457991226E+004                 -3.4640484654257979E+000                  1.1154687156284486E+000                  3.3345963304953223E+001                 -3.3085414435836582E+000                  7.8007094822164896E-007                  9.9999722439275973E-001                  9.9998222192993713E-001                  9.9999991680656608E-001                  9.9999951020787647E-001                  9.0033603167938070E-001                  8.7443217983126185E-008                  9.7931244046401666E-001                  9.7833599490981760E-001                  5.0647722079927417E+000                 -8.0338250810246432E+000                  7.7252738616306893E-001                  5.0647943658832073E+000                 -3.5377568584522696E+000                  5.0647722069081773E+000                 -8.0338250810246432E+000                  2.2179690556495456E+033                  2.2179690556497704E+033                  2.2180029278154753E+033                  2.2180041249478453E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276794E+000                  1.1154423079889308E+000                  1.0422561901036380E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1767011226447448E+003                  1.0145538723650170E+005                  5.0062751128278880E+000                  4.4126626406317300E+000                 -2.8356574447541272E-001                  3.6212312446070770E+010                  1.0558856258882237E+001                  5.0526565108465107E+000                 -1.3143697875321320E-001                  7.6773692026091345E+000                  7.9265421062448649E+000                  2.5220901989043430E+001                  2.5220901989043430E+001                  7.9265421062448649E+000                  7.6773692026091345E+000                  1.8029458672534842E+000                  4.9904376310777743E-001                  1.7984298350187650E+001                  0.0000000000000000E+000                  2.0438126954814660E-022                  3.8204250310175880E-002                  4.0072884079743964E-001                  5.2602822641911241E-004                  4.8314312862465846E-005                  1.2919617539404300E-005                  2.5331808489405566E-005                  1.6436219012099635E+005                                       17                                       10 
                                     400                                     1669                  2.6161901676511462E+005                  9.1788763947110710E+003                 -3.5363144455182609E+000                  1.1154683052037824E+000                  3.3345963145159232E+001                 -3.5622931261340014E+000                  7.8032178959419734E-007                  9.9999707954763795E-001                  9.9998259498554443E-001                  9.9999995525129404E-001                  9.9999953713624889E-001                  9.0033636294842379E-001                  8.7443252362261339E-008                  9.7931280079158711E-001                  9.7833635487811532E-001                  5.0393230591015614E+000                 -8.0737952094965806E+000                  7.4315774849180638E-001                  5.0393450178721713E+000                 -3.5521293424575915E+000                  5.0393230579889794E+000                 -8.0737952094965806E+000                  2.2179690556495476E+033                  2.2179690556497796E+033                  2.2180018247462205E+033                  2.2180023020136622E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276800E+000                  1.1154423079889346E+000                  1.0422561901036411E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4469708464088533E+003                  8.9250467963998744E+004                  4.9506105019119566E+000                  4.4566689598296367E+000                 -1.5023336304459806E-001                  4.9225330458059578E+010                  1.0692188640313050E+001                  4.7859915881908881E+000                  2.3390274381963816E-001                  7.6773697222906465E+000                  7.9265420431823621E+000                  2.5220901903172173E+001                  2.5220901903172173E+001                  7.9265420431823621E+000                  7.6773697222906465E+000                  1.8029458672534848E+000                  4.9904376310777743E-001                  1.7984298350187686E+001                  0.0000000000000000E+000                  2.0438126954909567E-022                  3.8204250310173646E-002                  4.0072884079743504E-001                  5.2221661800209464E-004                  4.8293765502973896E-005                  1.2653585436653185E-005                  2.5195358979733816E-005                  2.1630748446650803E+005                                       18                                        6 
                                     405                                     1637                  2.6161901833716035E+005                  9.5166590460364368E+003                 -3.5206194569917426E+000                  1.1154677260203276E+000                  3.3345962919660899E+001                 -3.3578761221275477E+000                  0.0000000000000000E+000                  9.9999759877535654E-001                  9.9998312391075450E-001                  9.9999992733372733E-001                  9.9999961511833335E-001                  9.0033683042938417E-001                  8.7443296565992285E-008                  9.7931330927942273E-001                  9.7833686285895172E-001                  5.0100123830161900E+000                 -8.1210722777759692E+000                  7.0935652692841134E-001                  5.0100341159115702E+000                 -3.5678449452618222E+000                  5.0100123818682292E+000                 -8.1210722777759692E+000                  2.2179690556495447E+033                  2.2179690556497851E+033                  2.2180018109356513E+033                  2.2180019438940788E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276783E+000                  1.1154423079889322E+000                  1.0422561901036400E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0436197309758081E+003                  1.0196740408175559E+005                  5.0084613630379415E+000                  4.4338429366186451E+000                 -2.7734809690206269E-001                  3.6734480841371475E+010                  1.0565073906455586E+001                  5.0402208304074838E+000                 -9.4418010428827220E-002                  7.6773696372209619E+000                  7.9265419719634904E+000                  2.5220901805085592E+001                  2.5220901805085592E+001                  7.9265419719634904E+000                  7.6773696372209619E+000                  1.8029458672534855E+000                  4.9904376310777743E-001                  1.7984298350187728E+001                  0.0000000000000000E+000                  2.0438126954997108E-022                  3.8204250310171418E-002                  4.0072884079743032E-001                  5.1771693921559754E-004                  4.8269455972289272E-005                  1.2278569945597567E-005                  2.5002404668649842E-005                  2.1170232336742725E+005                                       19                                        9 
                                     410                                     1653                  2.6161902026004312E+005                  9.5682000380617355E+003                 -3.5182737207462593E+000                  1.1154671026895973E+000                  3.3345962676974203E+001                 -3.6203892856344462E+000                  7.8032178777656829E-007                  9.9999750735649751E-001                  9.9998369574734780E-001                  9.9999999708396903E-001                  9.9999958616847329E-001                  9.0033733354383072E-001                  8.7443344879672318E-008                  9.7931385652647174E-001                  9.7833740956035575E-001                  4.9775408960100105E+000                 -8.1749930593829898E+000                  6.7149759677569831E-001                  4.9775623609797295E+000                 -3.5863653043875390E+000                  4.9775408948245747E+000                 -8.1749930593829898E+000                  2.2179690556495488E+033                  2.2179690556497995E+033                  2.2180003528578251E+033                  2.2180007294538331E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276798E+000                  1.1154423079889324E+000                  1.0422561901036398E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5367453397396137E+003                  9.3111646001064088E+004                  4.9690040040498893E+000                  4.4637649226074965E+000                 -1.8347238593153262E-001                  4.5598401410271835E+010                  1.0658949617426115E+001                  4.8524691657797323E+000                  2.0658265679003507E-001                  7.6773695090703278E+000                  7.9265418929517519E+000                  2.5220901696210571E+001                  2.5220901696210571E+001                  7.9265418929517519E+000                  7.6773695090703278E+000                  1.8029458672534862E+000                  4.9904376310777743E-001                  1.7984298350187807E+001                  0.0000000000000000E+000                  2.0438126955170421E-022                  3.8204250310167519E-002                  4.0072884079742227E-001                  5.1305084303478958E-004                  4.8244189585036053E-005                  1.1874903241250701E-005                  2.4794809358809367E-005                  2.0573077965894720E+005                                       20                                        7 
                                     415                                     1650                  2.6161902263866147E+005                  2.0916422166679509E+004                 -3.1786165682549630E+000                  1.1154662922626613E+000                  3.3345962361443540E+001                 -3.3949209334556620E+000                  7.8032179059016282E-007                  9.9999773606341169E-001                  9.9998443375116741E-001                  3.4977377903215124E-007                  8.7443410937127636E-008                  9.0033798767173612E-001                  8.7443410937127636E-008                  9.7931456803370043E-001                  9.7833812035816003E-001                  4.9405996004610913E+000                 -8.2385161625231031E+000                  6.2823667566113262E-001                  4.9406207553529500E+000                 -3.6072055125217983E+000                  4.9405995992308815E+000                 -8.2385161625231031E+000                  2.2179690556495562E+033                  2.2179690556498168E+033                  2.2179992236208809E+033                  2.2179993569751738E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276834E+000                  1.1154423079889346E+000                  1.0422561901036425E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1850450611167771E+003                  1.0724321341281985E+005                  5.0303698186132220E+000                  4.4436799260727318E+000                 -3.1624651332558212E-001                  3.3587330675733234E+010                  1.0526175490032067E+001                  5.1180171050371683E+000                 -3.3088707132619008E-002                  7.6773694207928695E+000                  7.9265418037123032E+000                  2.5220901573335318E+001                  2.5220901573335318E+001                  7.9265418037123032E+000                  7.6773694207928695E+000                  1.8029458672534868E+000                  4.9904376310777743E-001                  1.7984298350187878E+001                  0.0000000000000000E+000                  2.0438126955347004E-022                  3.8204250310163348E-002                  4.0072884079741367E-001                  5.0908123609983520E-004                  4.8222846777544283E-005                  1.1350437827931523E-005                  2.4524543128922890E-005                  4.3790963630991173E+005                                       20                                        8 
                                     420                                     1623                  2.6161902784068839E+005                  4.1180333087582927E+004                 -2.8844141119932534E+000                  1.1154648779195671E+000                  3.3345961810784324E+001                 -3.7120851929988006E+000                  0.0000000000000000E+000                  9.9999781214348438E-001                  9.9998573327174323E-001                  9.9999999672015349E-001                  9.9999975983675071E-001                  9.0033912924672765E-001                  8.7443515209955962E-008                  9.7931580974629695E-001                  9.7833936083267903E-001                  4.8733935777463744E+000                 -8.3614538253872155E+000                  5.4911260758404401E-001                  4.8734141600059235E+000                 -3.6440830701188123E+000                  4.8733935764271834E+000                 -8.3614538253872155E+000                  2.2179690556495485E+033                  2.2179690556498278E+033                  2.2179966373404854E+033                  2.2179971611469489E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276789E+000                  1.1154423079889293E+000                  1.0422561901036353E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7390106961136376E+003                  1.0345574484701896E+005                  5.0147546118319761E+000                  4.4889643457658366E+000                 -2.6237388991653793E-001                  3.8023151804714394E+010                  1.0580048113441110E+001                  5.0102713075598668E+000                  3.5636319991150425E-002                  7.6773687010432159E+000                  7.9265416425487825E+000                  2.5220901350501972E+001                  2.5220901350501972E+001                  7.9265416425487825E+000                  7.6773687010432159E+000                  1.8029458672534884E+000                  4.9904376310777726E-001                  1.7984298350188013E+001                  0.0000000000000000E+000                  2.0438126955606461E-022                  3.8204250310156472E-002                  4.0072884079739945E-001                  4.9799672166553094E-004                  4.8165383812518494E-005                  1.0434894156646366E-005                  2.4053137508101851E-005                  1.2845973054312170E+005                                       20                                       10 
                                     425                                     1620                  2.6161903716987630E+005                  7.5017161238568893E+004                 -2.6239433413114628E+000                  1.1154626274008577E+000                  3.3345960934567728E+001                 -3.6175298990440576E+000                  7.7594492458706527E-007                  9.9999819016981195E-001                  9.9998780546947974E-001                  3.4977492579708052E-007                  8.7443695846700372E-008                  9.0034094573973289E-001                  8.7443695846700372E-008                  9.7931778557991389E-001                  9.7834133469624651E-001                  4.7807769413726930E+000                 -8.5519319706319763E+000                  4.3840603189250466E-001                  4.7807966839356197E+000                 -3.6948244966167341E+000                  4.7807769399199698E+000                 -8.5519319706319763E+000                  2.2179690556495531E+033                  2.2179690556498615E+033                  2.2179929931877521E+033                  2.2179936253507779E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276807E+000                  1.1154422555225725E+000                  1.0422561901036407E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.4059402813232878E+003                  1.2155956235653245E+005                  5.0847891278468227E+000                  4.4883541387349837E+000                 -4.0274802546165633E-001                  2.7521618972427837E+010                  1.0439673977895993E+001                  5.2910187024335036E+000                 -9.8700316220020202E-004                  7.6773694568370940E+000                  7.9265414200188946E+000                  2.5220901045707350E+001                  2.5220901045707350E+001                  7.9265414200188946E+000                  7.6773694568370940E+000                  1.8029458672534924E+000                  4.9904376310777726E-001                  1.7984298350188379E+001                  0.0000000000000000E+000                  2.0438126956445322E-022                  3.8204250310137598E-002                  4.0072884079736032E-001                  4.8468437923353887E-004                  4.8102524996963621E-005                  8.9789866900277180E-006                  2.3302129658773821E-005                  2.1574654194311204E+005                                       20                                       12 
                                     430                                     1622                  2.6161904756233469E+005                  7.4655646960380182E+004                 -2.6260413037049766E+000                  1.1154608553023824E+000                  3.3345960244617942E+001                 -3.8117872791373064E+000                  0.0000000000000000E+000                  9.9999826173389572E-001                  9.9998946452491477E-001                  9.9999998242309640E-001                  9.9999989978351234E-001                  9.0034237608379519E-001                  8.7443829891465927E-008                  9.7931934139206134E-001                  9.7834288895713639E-001                  4.7081103787986009E+000                 -8.7264499980021757E+000                  3.4977180774001476E-001                  4.7081294086863101E+000                 -3.7328251475839109E+000                  4.7081103772251662E+000                 -8.7264499980021757E+000                  2.2179690556495467E+033                  2.2179690556498759E+033                  2.2179896365279028E+033                  2.2179902968703953E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276767E+000                  1.1154422538829933E+000                  1.0422561901036345E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5266356076769043E+003                  1.2856985489769425E+005                  5.1091391537650548E+000                  4.5066480740521770E+000                 -4.4230110963952390E-001                  2.5125857578261433E+010                  1.0400120893718125E+001                  5.3701241808394533E+000                  4.2232398916851452E-003                  7.6773689847290667E+000                  7.9265412441587602E+000                  2.5220900803070720E+001                  2.5220900803070720E+001                  7.9265412441587602E+000                  7.6773689847290667E+000                  1.8029458672534944E+000                  4.9904376310777737E-001                  1.7984298350188645E+001                  0.0000000000000000E+000                  2.0438126956995030E-022                  3.8204250310123318E-002                  4.0072884079733062E-001                  4.7424691376262736E-004                  4.8064152708245340E-005                  7.8320588026969296E-006                  2.2711298576483192E-005                  1.6079271065654312E+005                                       21                                        9 
                                     435                                     1616                  2.6161906668893169E+005                  1.5734404093777572E+005                 -2.3022536674803984E+000                  1.1154585675370259E+000                  3.3345959353896511E+001                 -4.0046247994766135E+000                  0.0000000000000000E+000                  9.9999638437777361E-001                  9.9999164740823576E-001                  9.9999897792216608E-001                  9.9999770391480969E-001                  9.0034422265359104E-001                  8.7444011605603953E-008                  9.7932134994076969E-001                  9.7834489550317594E-001                  4.6250901941200020E+000                 -8.9764997765183612E+000                  2.4513680869992180E-001                  4.6251083000931983E+000                 -3.7680783091818304E+000                  4.6250901923636327E+000                 -8.9764997765183612E+000                  2.2179690556495554E+033                  2.2179690556498843E+033                  2.2179811800074310E+033                  2.2179824361228550E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276798E+000                  1.1154422588017177E+000                  1.0422561901036367E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0914805244824611E+003                  1.4542887997666601E+005                  5.1626506594050969E+000                  4.5195796255589800E+000                 -5.4285834516620735E-001                  1.9932586534224674E+010                  1.0299563658191442E+001                  5.5712377611713890E+000                  1.0872938538094912E-003                  7.6773689561409437E+000                  7.9265410338222875E+000                  2.5220900513751140E+001                  2.5220900513751140E+001                  7.9265410338222875E+000                  7.6773689561409437E+000                  1.8029458672534977E+000                  4.9904376310777726E-001                  1.7984298350188936E+001                  0.0000000000000000E+000                  2.0438126957357593E-022                  3.8204250310108413E-002                  4.0072884079729976E-001                  4.5958461327685603E-004                  4.8033136876687209E-005                  6.3504735169368986E-006                  2.1949460300495439E-005                  1.2768356502551533E+005                                       21                                       12 
                                     440                                     1712                  2.6161908356132489E+005                  1.3594525137023820E+005                 -2.3657399250015052E+000                  1.1154571684191898E+000                  3.3345958809161317E+001                 -4.1121900161231117E+000                  7.7413953316795220E-007                  9.9999651651238630E-001                  9.9999305790185689E-001                  9.9999918580947456E-001                  9.9999865043091718E-001                  9.0034535195528143E-001                  8.7444126833211983E-008                  9.7932257830346425E-001                  9.7834612264110377E-001                  4.5813610258599295E+000                 -9.1481788308344338E+000                  1.8704369384159694E-001                  4.5813785427990661E+000                 -3.7791515196948890E+000                  4.5813610239664015E+000                 -9.1481788308344338E+000                  2.2179690556495666E+033                  2.2179690556498952E+033                  2.2179784188712466E+033                  2.2179788225985257E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276849E+000                  1.1154422588017230E+000                  1.0422561901036422E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.5296884452529653E+003                  1.5751655174109869E+005                  5.1973261959169790E+000                  4.5274330423686893E+000                 -6.0828270978511667E-001                  1.7145071222937098E+010                  1.0234139293572532E+001                  5.7020859456740158E+000                  1.0405720416120921E-003                  7.6773683136791613E+000                  7.9265409145674939E+000                  2.5220900348681621E+001                  2.5220900348681621E+001                  7.9265409145674939E+000                  7.6773683136791613E+000                  1.8029458672535077E+000                  4.9904376310777726E-001                  1.7984298350189928E+001                  0.0000000000000000E+000                  2.0438126959887922E-022                  3.8204250310056503E-002                  4.0072884079719234E-001                  4.5435161260023554E-004                  4.8028248925370159E-005                  5.4431936043331778E-006                  2.1484746438992003E-005                  4.5262675618977455E+005                                       22                                       12 
                                     445                                     1786                  2.6161912099659230E+005                  3.1676273121642775E+005                 -1.9983698881676990E+000                  1.1154551174101075E+000                  3.3345958010616322E+001                 -4.3470302806098058E+000                  7.8032178968325385E-007                  9.9999681101104687E-001                  9.9999537374534853E-001                  9.9999965902341259E-001                  9.9999912586875461E-001                  9.0034700743784091E-001                  8.7444286180937491E-008                  9.7932437900298985E-001                  9.7834792154520134E-001                  4.5398125417389750E+000                 -9.4033637927070668E+000                  1.2437578253467055E-001                  4.5398292272383651E+000                 -3.7729588424658895E+000                  4.5398125396254230E+000                 -9.4033637927070668E+000                  2.2179690556495586E+033                  2.2179690556498874E+033                  2.2179763440025662E+033                  2.2179771479713706E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276802E+000                  1.1154421686251614E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3472748247546633E+003                  1.7909598346125142E+005                  5.2530858461495624E+000                  4.5414576960054580E+000                 -7.1278968343189875E-001                  1.3478213141446877E+010                  1.0129632319925751E+001                  5.9110990944225792E+000                  3.3740251818009507E-004                  7.6773686499057137E+000                  7.9265407714631939E+000                  2.5220900152427440E+001                  2.5220900152427440E+001                  7.9265407714631939E+000                  7.6773686499057137E+000                  1.8029458672535201E+000                  4.9904376310777737E-001                  1.7984298350191185E+001                  0.0000000000000000E+000                  2.0438126962663574E-022                  3.8204250309991097E-002                  4.0072884079705662E-001                  4.5199308092938036E-004                  4.8027544751507954E-005                  4.1096076926420594E-006                  2.0807091191008445E-005                  2.1535180869864949E+005                                       22                                       11 
                                     450                                     1917                  2.6161919170884343E+005                  5.2006637273736583E+005                 -1.7830451936925178E+000                  1.1154528897552283E+000                  3.3345957143293937E+001                 -4.6036215031833576E+000                  7.8032179254548343E-007                  3.4977798342396094E-007                  8.7444463475515837E-008                  9.9999978584724447E-001                  9.9999955357743264E-001                  9.0034880550786744E-001                  8.7444463475515837E-008                  9.7932633479758635E-001                  9.7834987538972873E-001                  4.5255060265456066E+000                 -9.6435015666508388E+000                  8.7781554832518621E-002                  4.5255218773721770E+000                 -3.7433911899625536E+000                  4.5255060242073775E+000                 -9.6435015666508388E+000                  2.2179690556495684E+033                  2.2179690556498984E+033                  2.2179745517919392E+033                  2.2179750241672075E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276856E+000                  1.1154421587877235E+000                  1.0422561901036438E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1762072881382774E+003                  2.2046400577136004E+005                  5.3433376941625763E+000                  4.5601224920180377E+000                 -8.8396098145163682E-001                  9.0878473163195133E+009                  9.9584610219060128E+000                  6.2534408231396750E+000                  6.9740782616822103E-005                  7.6773674999931609E+000                  7.9265406629686348E+000                  2.5220900001319020E+001                  2.5220900001319020E+001                  7.9265406629686348E+000                  7.6773674999931609E+000                  1.8029458672535441E+000                  4.9904376310777721E-001                  1.7984298350193470E+001                  0.0000000000000000E+000                  2.0438126967654575E-022                  3.8204250309871964E-002                  4.0072884079680970E-001                  4.2956722979178841E-004                  4.8036415497293871E-005                  2.6519804054147702E-006                  2.0080267484909111E-005                  6.6452191665320133E+004                                       22                                        8 
                                     455                                     1899                  2.6161929732506553E+005                  8.3577139069723664E+005                 -1.5770164663639767E+000                  1.1154510110063456E+000                  3.3345956411814406E+001                 -4.8647916370943696E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.9999999873921863E-001                  9.9999786071676033E-001                  9.9999786070765073E-001                  9.0035032196111131E-001                  8.7444602756190343E-008                  9.7932798427231049E-001                  9.7835152321980690E-001                  4.5272387451560814E+000                 -9.7674579189348023E+000                  7.2893306299399871E-002                  4.5272540008246365E+000                 -3.7167787527829490E+000                  4.5272387426799892E+000                 -9.7674579189348023E+000                  2.2179690556495508E+033                  2.2179690556498814E+033                  2.2179730240573263E+033                  2.2179732018548691E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276769E+000                  1.1154421587877159E+000                  1.0422561901036353E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2954121810883162E+004                  3.3402702556964412E+005                  5.5237816062754597E+000                  4.5862559908660687E+000                 -1.2317820562533885E+000                  4.0798100843895545E+009                  9.6106399471042607E+000                  6.9490822412636444E+000                 -5.9913196046527069E-005                  7.6773679080928208E+000                  7.9265405893885106E+000                  2.5220899900798923E+001                  2.5220899900798923E+001                  7.9265405893885106E+000                  7.6773679080928208E+000                  1.8029458672535503E+000                  4.9904376310777709E-001                  1.7984298350194074E+001                  0.0000000000000000E+000                  2.0438126966769941E-022                  3.8204250309840246E-002                  4.0072884079674392E-001                  4.1545013061670749E-004                  4.8049784419668767E-005                  1.4074385430273484E-006                  1.9482506341431752E-005                  4.7322861094565007E+004                                       22                                       10 
                                     460                                     1837                  2.6161941629297929E+005                  8.1335023539098026E+005                 -1.5888263703914500E+000                  1.1154502896451639E+000                  3.3345956130956459E+001                 -5.4819701861971248E+000                  7.7316760580822505E-007                  3.4977878821462189E-007                  8.7444656639392226E-008                  1.0000000000000000E+000                  9.9999999996206701E-001                  9.0035090421724162E-001                  8.7444656639392226E-008                  9.7932861760325829E-001                  9.7835215591927771E-001                  4.4807675002908667E+000                 -1.0058931283389670E+001                  1.9254433545160489E-003                  4.4807819192876481E+000                 -3.7185864754140772E+000                  4.4807674975465748E+000                 -1.0058931283389670E+001                  2.2179690556495464E+033                  2.2179690556498779E+033                  2.2179722554657952E+033                  2.2179722986387406E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486758734499E+000                  1.1154421587877126E+000                  1.0422561901036325E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9347587767972793E+004                  6.1079449051781103E+005                  5.7858951109834269E+000                  4.5485016549199679E+000                 -1.7748862336423732E+000                  1.1682499462510102E+009                  9.0675357697152759E+000                  8.0352903151836657E+000                 -4.9615569471619077E-006                  7.6773687438022042E+000                  7.9265405161218201E+000                  2.5220899801415470E+001                  2.5220899801415470E+001                  7.9265405161218201E+000                  7.6773687438022042E+000                  1.8029458672536183E+000                  4.9904376310777671E-001                  1.7984298350200753E+001                  0.0000000000000000E+000                  2.0438126983634918E-022                  3.8204250309491317E-002                  4.0072884079602061E-001                  3.9751756341786072E-004                  4.8062687298809637E-005                  9.0479422916184071E-007                  1.9277781897141561E-005                  2.0713955490223161E+005                                       22                                        6 
                                     465                                     1799                  2.6161963892601730E+005                  1.9577275020746686E+006                 -1.2073517252673167E+000                  1.1154501202593934E+000                  3.3345956065007023E+001                 -9.9999999999999982E+000                  7.4189123777354291E-007                  3.4977884479118138E-007                  8.7444673445944892E-008                  1.0000000000000000E+000                  9.9999999999496159E-001                  9.0035104093929974E-001                  8.7444673445944892E-008                  9.7932876631841315E-001                  9.7835230448615285E-001                  4.4103862551423960E+000                 -1.0617795470845989E+001                 -1.1329803394226530E-001                  4.4103992596382326E+000                 -3.6582664742175219E+000                  4.4103862514344661E+000                 -1.0617795470845989E+001                  2.2179690556495591E+033                  2.2179690556498946E+033                  2.2179719889277383E+033                  2.2179720068731123E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154487136523858E+000                  1.1154421587877177E+000                  1.0422561901036371E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0353752865078070E+005                  7.2689314942532626E+005                  5.8614705758859227E+000                  4.4347142759191582E+000                 -1.9829308529477696E+000                  7.2358765763187420E+008                  8.8594911504098786E+000                  8.4513794878450277E+000                 -9.2116958641126072E-007                  7.6773688772656099E+000                  7.9265406413844444E+000                  2.5220899973907446E+001                  2.5220899973907446E+001                  7.9265406413844444E+000                  7.6773688772656099E+000                  1.8029458672536935E+000                  4.9904376310777643E-001                  1.7984298350208135E+001                  0.0000000000000000E+000                  2.0438126999947088E-022                  3.8204250309105729E-002                  4.0072884079522125E-001                  3.7035642904165622E-004                  5.2948336887086568E-005                  7.3566593114974873E-007                  1.9280805701441743E-005                  2.2202451077247181E+005                                       22                                        7 
